0,2025-04-25T12:15:00.9431808-04:00
0,2025-04-25T12:15:00.9442432-04:00
0,2025-04-25T12:15:00.9494144-04:00
0,2025-04-25T12:15:00.9502080-04:00
0,2025-04-25T12:15:00.9502208-04:00
0,2025-04-25T12:15:00.9502976-04:00
0,2025-04-25T12:15:00.9513600-04:00
0,2025-04-25T12:15:00.9522432-04:00
0,2025-04-25T12:15:00.9550592-04:00
0,2025-04-25T12:15:00.9553280-04:00
0,2025-04-25T12:15:00.9561728-04:00
0,2025-04-25T12:15:00.9562112-04:00
0,2025-04-25T12:15:00.9571840-04:00
0,2025-04-25T12:15:00.9592960-04:00
0,2025-04-25T12:15:00.9594112-04:00
0,2025-04-25T12:15:00.9603328-04:00
0,2025-04-25T12:15:00.9611776-04:00
0,2025-04-25T12:15:00.9634304-04:00
0,2025-04-25T12:15:00.9642624-04:00
0,2025-04-25T12:15:00.9642880-04:00
0,2025-04-25T12:15:00.9653504-04:00
0,2025-04-25T12:15:00.9661952-04:00
0,2025-04-25T12:15:00.9681920-04:00
0,2025-04-25T12:15:00.9682176-04:00
0,2025-04-25T12:15:00.9699584-04:00
0,2025-04-25T12:15:00.9703040-04:00
0,2025-04-25T12:15:00.9712512-04:00
0,2025-04-25T12:15:00.9727232-04:00
0,2025-04-25T12:15:00.9731840-04:00
0,2025-04-25T12:15:00.9741824-04:00
0,2025-04-25T12:15:00.9768448-04:00
0,2025-04-25T12:15:00.9771776-04:00
1,2025-04-25T12:15:00.9786624-04:00
0,2025-04-25T12:15:00.9791872-04:00
0,2025-04-25T12:15:00.9801856-04:00
0,2025-04-25T12:15:00.9900160-04:00
0,2025-04-25T12:15:00.9900800-04:00
0,2025-04-25T12:15:00.9910272-04:00
0,2025-04-25T12:15:00.9920896-04:00
0,2025-04-25T12:15:00.9921024-04:00
0,2025-04-25T12:15:00.9923584-04:00
0,2025-04-25T12:15:00.9924864-04:00
0,2025-04-25T12:15:00.9924992-04:00
0,2025-04-25T12:15:00.9961984-04:00
0,2025-04-25T12:15:00.9971840-04:00
0,2025-04-25T12:15:00.9984896-04:00
0,2025-04-25T12:15:00.9992704-04:00
1,2025-04-25T12:15:01.0002560-04:00
0,2025-04-25T12:15:01.0092672-04:00
1,2025-04-25T12:15:01.0093312-04:00
0,2025-04-25T12:15:01.0181888-04:00
0,2025-04-25T12:15:01.0183296-04:00
0,2025-04-25T12:15:01.0184704-04:00
0,2025-04-25T12:15:01.0185856-04:00
0,2025-04-25T12:15:01.0239872-04:00
0,2025-04-25T12:15:01.0241792-04:00
0,2025-04-25T12:15:01.0242816-04:00
0,2025-04-25T12:15:01.0243456-04:00
0,2025-04-25T12:15:01.0244864-04:00
0,2025-04-25T12:15:01.0246016-04:00
0,2025-04-25T12:15:01.0406016-04:00
0,2025-04-25T12:15:01.0406272-04:00
0,2025-04-25T12:15:01.0412032-04:00
0,2025-04-25T12:15:01.0421888-04:00
0,2025-04-25T12:15:01.0432000-04:00
1,2025-04-25T12:15:01.0441984-04:00
0,2025-04-25T12:15:01.0451968-04:00
0,2025-04-25T12:15:01.0475904-04:00
0,2025-04-25T12:15:01.0510336-04:00
0,2025-04-25T12:15:01.0510848-04:00
0,2025-04-25T12:15:01.0510976-04:00
0,2025-04-25T12:15:01.0512000-04:00
0,2025-04-25T12:15:01.0521984-04:00
0,2025-04-25T12:15:01.0550144-04:00
0,2025-04-25T12:15:01.0551936-04:00
0,2025-04-25T12:15:01.0552704-04:00
0,2025-04-25T12:15:01.0561920-04:00
0,2025-04-25T12:15:01.0588160-04:00
0,2025-04-25T12:15:01.0589568-04:00
1,2025-04-25T12:15:01.0591872-04:00
0,2025-04-25T12:15:01.0601984-04:00
0,2025-04-25T12:15:01.0611840-04:00
0,2025-04-25T12:15:01.0624000-04:00
0,2025-04-25T12:15:01.0663040-04:00
0,2025-04-25T12:15:01.0672000-04:00
0,2025-04-25T12:15:01.0682112-04:00
0,2025-04-25T12:15:01.0748416-04:00
0,2025-04-25T12:15:01.0749440-04:00
0,2025-04-25T12:15:01.0750464-04:00
0,2025-04-25T12:15:01.0750592-04:00
0,2025-04-25T12:15:01.0751872-04:00
0,2025-04-25T12:15:01.0767744-04:00
0,2025-04-25T12:15:01.0768640-04:00
0,2025-04-25T12:15:01.0771968-04:00
0,2025-04-25T12:15:01.0781952-04:00
0,2025-04-25T12:15:01.0791936-04:00
0,2025-04-25T12:15:01.0802560-04:00
0,2025-04-25T12:15:01.0812032-04:00
0,2025-04-25T12:15:01.0826624-04:00
0,2025-04-25T12:15:01.0832000-04:00
0,2025-04-25T12:15:01.0842112-04:00
0,2025-04-25T12:15:01.0902528-04:00
0,2025-04-25T12:15:01.0935168-04:00
0,2025-04-25T12:15:01.0942208-04:00
0,2025-04-25T12:15:01.0943232-04:00
0,2025-04-25T12:15:01.0943488-04:00
0,2025-04-25T12:15:01.0983296-04:00
0,2025-04-25T12:15:01.0983552-04:00
0,2025-04-25T12:15:01.0983680-04:00
0,2025-04-25T12:15:01.0984576-04:00
0,2025-04-25T12:15:01.0992000-04:00
3,2025-04-25T12:15:01.1001984-04:00
1,2025-04-25T12:15:01.1012096-04:00
0,2025-04-25T12:15:01.1022080-04:00
0,2025-04-25T12:15:01.1032064-04:00
0,2025-04-25T12:15:01.1042560-04:00
0,2025-04-25T12:15:01.1052416-04:00
0,2025-04-25T12:15:01.1062016-04:00
0,2025-04-25T12:15:01.1072000-04:00
0,2025-04-25T12:15:01.1087360-04:00
0,2025-04-25T12:15:01.1104512-04:00
0,2025-04-25T12:15:01.1143424-04:00
0,2025-04-25T12:15:01.1170048-04:00
0,2025-04-25T12:15:01.1170944-04:00
0,2025-04-25T12:15:01.1171072-04:00
0,2025-04-25T12:15:01.1171200-04:00
0,2025-04-25T12:15:01.1171712-04:00
0,2025-04-25T12:15:01.1172224-04:00
0,2025-04-25T12:15:01.1182080-04:00
0,2025-04-25T12:15:01.1191936-04:00
0,2025-04-25T12:15:01.1207424-04:00
0,2025-04-25T12:15:01.1212032-04:00
1,2025-04-25T12:15:01.1222016-04:00
1,2025-04-25T12:15:01.1246336-04:00
1,2025-04-25T12:15:01.1246592-04:00
0,2025-04-25T12:15:01.1252608-04:00
0,2025-04-25T12:15:01.1261952-04:00
0,2025-04-25T12:15:01.1272064-04:00
0,2025-04-25T12:15:01.1285376-04:00
0,2025-04-25T12:15:01.1292032-04:00
0,2025-04-25T12:15:01.1343232-04:00
0,2025-04-25T12:15:01.1345152-04:00
0,2025-04-25T12:15:01.1348608-04:00
0,2025-04-25T12:15:01.1352064-04:00
0,2025-04-25T12:15:01.1402880-04:00
0,2025-04-25T12:15:01.1404672-04:00
0,2025-04-25T12:15:01.1413248-04:00
0,2025-04-25T12:15:01.1414272-04:00
0,2025-04-25T12:15:01.1414656-04:00
0,2025-04-25T12:15:01.1422080-04:00
0,2025-04-25T12:15:01.1432192-04:00
0,2025-04-25T12:15:01.1442944-04:00
0,2025-04-25T12:15:01.1452032-04:00
0,2025-04-25T12:15:01.1462144-04:00
0,2025-04-25T12:15:01.1476224-04:00
0,2025-04-25T12:15:01.1482112-04:00
0,2025-04-25T12:15:01.1568512-04:00
0,2025-04-25T12:15:01.1602944-04:00
1,2025-04-25T12:15:01.1603200-04:00
0,2025-04-25T12:15:01.1603328-04:00
0,2025-04-25T12:15:01.1603456-04:00
0,2025-04-25T12:15:01.1603456-04:00
0,2025-04-25T12:15:01.1603584-04:00
0,2025-04-25T12:15:01.1641856-04:00
0,2025-04-25T12:15:01.1642496-04:00
0,2025-04-25T12:15:01.1642752-04:00
0,2025-04-25T12:15:01.1643520-04:00
0,2025-04-25T12:15:01.1677952-04:00
0,2025-04-25T12:15:01.1679488-04:00
0,2025-04-25T12:15:01.1680640-04:00
0,2025-04-25T12:15:01.1715072-04:00
0,2025-04-25T12:15:01.1722112-04:00
1,2025-04-25T12:15:01.1732096-04:00
0,2025-04-25T12:15:01.1742080-04:00
0,2025-04-25T12:15:01.1752064-04:00
0,2025-04-25T12:15:01.1762048-04:00
0,2025-04-25T12:15:01.1772032-04:00
0,2025-04-25T12:15:01.1787008-04:00
0,2025-04-25T12:15:01.1793408-04:00
0,2025-04-25T12:15:01.1826944-04:00
0,2025-04-25T12:15:01.1827328-04:00
0,2025-04-25T12:15:01.1849216-04:00
0,2025-04-25T12:15:01.1850240-04:00
0,2025-04-25T12:15:01.1853056-04:00
0,2025-04-25T12:15:01.1853440-04:00
0,2025-04-25T12:15:01.1862144-04:00
0,2025-04-25T12:15:01.1872128-04:00
0,2025-04-25T12:15:01.1882112-04:00
0,2025-04-25T12:15:01.1892096-04:00
0,2025-04-25T12:15:01.1903360-04:00
0,2025-04-25T12:15:01.1921024-04:00
0,2025-04-25T12:15:01.1948160-04:00
0,2025-04-25T12:15:01.1948416-04:00
0,2025-04-25T12:15:01.1948544-04:00
0,2025-04-25T12:15:01.1952128-04:00
0,2025-04-25T12:15:01.1962112-04:00
0,2025-04-25T12:15:01.1991808-04:00
0,2025-04-25T12:15:01.1992192-04:00
0,2025-04-25T12:15:01.1992320-04:00
0,2025-04-25T12:15:01.2002176-04:00
0,2025-04-25T12:15:01.2012288-04:00
0,2025-04-25T12:15:01.2022144-04:00
0,2025-04-25T12:15:01.2065920-04:00
0,2025-04-25T12:15:01.2067968-04:00
0,2025-04-25T12:15:01.2072704-04:00
0,2025-04-25T12:15:01.2082176-04:00
0,2025-04-25T12:15:01.2112000-04:00
0,2025-04-25T12:15:01.2112256-04:00
0,2025-04-25T12:15:01.2141312-04:00
0,2025-04-25T12:15:01.2142720-04:00
0,2025-04-25T12:15:01.2144384-04:00
