1023,2025-04-25T12:15:00.9427072-04:00
1023,2025-04-25T12:15:00.9431808-04:00
1023,2025-04-25T12:15:00.9443200-04:00
1023,2025-04-25T12:15:00.9494272-04:00
1023,2025-04-25T12:15:00.9502720-04:00
1023,2025-04-25T12:15:00.9502848-04:00
1023,2025-04-25T12:15:00.9512832-04:00
1023,2025-04-25T12:15:00.9522432-04:00
1023,2025-04-25T12:15:00.9550592-04:00
1023,2025-04-25T12:15:00.9553280-04:00
1023,2025-04-25T12:15:00.9561600-04:00
1023,2025-04-25T12:15:00.9562112-04:00
1023,2025-04-25T12:15:00.9571840-04:00
1023,2025-04-25T12:15:00.9602048-04:00
1023,2025-04-25T12:15:00.9611776-04:00
1023,2025-04-25T12:15:00.9634304-04:00
1023,2025-04-25T12:15:00.9645312-04:00
1023,2025-04-25T12:15:00.9651840-04:00
1023,2025-04-25T12:15:00.9661952-04:00
1023,2025-04-25T12:15:00.9681920-04:00
1023,2025-04-25T12:15:00.9682176-04:00
1023,2025-04-25T12:15:00.9691904-04:00
1023,2025-04-25T12:15:00.9701888-04:00
1023,2025-04-25T12:15:00.9711872-04:00
1023,2025-04-25T12:15:00.9727232-04:00
1023,2025-04-25T12:15:00.9731840-04:00
1023,2025-04-25T12:15:00.9741824-04:00
1023,2025-04-25T12:15:00.9759744-04:00
1023,2025-04-25T12:15:00.9767936-04:00
1023,2025-04-25T12:15:00.9771904-04:00
1023,2025-04-25T12:15:00.9787392-04:00
1023,2025-04-25T12:15:00.9791872-04:00
1023,2025-04-25T12:15:00.9801856-04:00
1023,2025-04-25T12:15:00.9811840-04:00
1023,2025-04-25T12:15:00.9884160-04:00
1023,2025-04-25T12:15:00.9900800-04:00
1023,2025-04-25T12:15:00.9910272-04:00
1023,2025-04-25T12:15:00.9910528-04:00
1023,2025-04-25T12:15:00.9920896-04:00
1023,2025-04-25T12:15:00.9923584-04:00
1023,2025-04-25T12:15:00.9924736-04:00
1023,2025-04-25T12:15:00.9924864-04:00
1023,2025-04-25T12:15:00.9939968-04:00
1023,2025-04-25T12:15:00.9942016-04:00
1023,2025-04-25T12:15:00.9951872-04:00
1023,2025-04-25T12:15:00.9961856-04:00
1023,2025-04-25T12:15:00.9971840-04:00
1023,2025-04-25T12:15:00.9984896-04:00
1023,2025-04-25T12:15:00.9991936-04:00
1023,2025-04-25T12:15:01.0001920-04:00
1023,2025-04-25T12:15:01.0018048-04:00
1023,2025-04-25T12:15:01.0093184-04:00
1023,2025-04-25T12:15:01.0181632-04:00
1023,2025-04-25T12:15:01.0183168-04:00
1023,2025-04-25T12:15:01.0184704-04:00
1023,2025-04-25T12:15:01.0185856-04:00
1023,2025-04-25T12:15:01.0238848-04:00
1023,2025-04-25T12:15:01.0239872-04:00
1023,2025-04-25T12:15:01.0242816-04:00
1023,2025-04-25T12:15:01.0244864-04:00
1023,2025-04-25T12:15:01.0246016-04:00
1023,2025-04-25T12:15:01.0282880-04:00
1023,2025-04-25T12:15:01.0285440-04:00
1023,2025-04-25T12:15:01.0286336-04:00
1023,2025-04-25T12:15:01.0306304-04:00
1023,2025-04-25T12:15:01.0314240-04:00
1023,2025-04-25T12:15:01.0315392-04:00
1023,2025-04-25T12:15:01.0316032-04:00
1023,2025-04-25T12:15:01.0316544-04:00
1023,2025-04-25T12:15:01.0318080-04:00
1023,2025-04-25T12:15:01.0318208-04:00
1023,2025-04-25T12:15:01.0318336-04:00
1023,2025-04-25T12:15:01.0318464-04:00
1023,2025-04-25T12:15:01.0318464-04:00
1023,2025-04-25T12:15:01.0322048-04:00
1023,2025-04-25T12:15:01.0332032-04:00
1023,2025-04-25T12:15:01.0342144-04:00
1023,2025-04-25T12:15:01.0357120-04:00
1023,2025-04-25T12:15:01.0362112-04:00
1023,2025-04-25T12:15:01.0372096-04:00
1023,2025-04-25T12:15:01.0382080-04:00
1023,2025-04-25T12:15:01.0392064-04:00
1023,2025-04-25T12:15:01.0406016-04:00
1023,2025-04-25T12:15:01.0411904-04:00
1023,2025-04-25T12:15:01.0422656-04:00
1023,2025-04-25T12:15:01.0432000-04:00
1023,2025-04-25T12:15:01.0441984-04:00
1023,2025-04-25T12:15:01.0451968-04:00
1023,2025-04-25T12:15:01.0461824-04:00
1023,2025-04-25T12:15:01.0474880-04:00
1023,2025-04-25T12:15:01.0481920-04:00
1023,2025-04-25T12:15:01.0511488-04:00
1023,2025-04-25T12:15:01.0512000-04:00
1023,2025-04-25T12:15:01.0523136-04:00
1023,2025-04-25T12:15:01.0550144-04:00
1023,2025-04-25T12:15:01.0551040-04:00
1023,2025-04-25T12:15:01.0552704-04:00
1023,2025-04-25T12:15:01.0561920-04:00
1023,2025-04-25T12:15:01.0588160-04:00
1023,2025-04-25T12:15:01.0589568-04:00
1023,2025-04-25T12:15:01.0592000-04:00
1023,2025-04-25T12:15:01.0601984-04:00
1023,2025-04-25T12:15:01.0611968-04:00
1023,2025-04-25T12:15:01.0624000-04:00
1023,2025-04-25T12:15:01.0660352-04:00
1023,2025-04-25T12:15:01.0660608-04:00
1023,2025-04-25T12:15:01.0662016-04:00
1023,2025-04-25T12:15:01.0672000-04:00
1023,2025-04-25T12:15:01.0682112-04:00
1023,2025-04-25T12:15:01.0691968-04:00
1023,2025-04-25T12:15:01.0749440-04:00
1023,2025-04-25T12:15:01.0749696-04:00
1023,2025-04-25T12:15:01.0750464-04:00
1023,2025-04-25T12:15:01.0751488-04:00
1023,2025-04-25T12:15:01.0767744-04:00
1023,2025-04-25T12:15:01.0768640-04:00
1023,2025-04-25T12:15:01.0771968-04:00
1023,2025-04-25T12:15:01.0781952-04:00
1023,2025-04-25T12:15:01.0791936-04:00
1023,2025-04-25T12:15:01.0802176-04:00
1023,2025-04-25T12:15:01.0812544-04:00
1023,2025-04-25T12:15:01.0827264-04:00
1023,2025-04-25T12:15:01.0832000-04:00
1023,2025-04-25T12:15:01.0849664-04:00
1023,2025-04-25T12:15:01.0902400-04:00
1023,2025-04-25T12:15:01.0935296-04:00
1023,2025-04-25T12:15:01.0945408-04:00
1023,2025-04-25T12:15:01.0983168-04:00
1023,2025-04-25T12:15:01.0983552-04:00
1023,2025-04-25T12:15:01.0983680-04:00
1023,2025-04-25T12:15:01.0984576-04:00
1023,2025-04-25T12:15:01.0992000-04:00
1023,2025-04-25T12:15:01.1001984-04:00
1023,2025-04-25T12:15:01.1012096-04:00
1023,2025-04-25T12:15:01.1022080-04:00
1023,2025-04-25T12:15:01.1032064-04:00
1023,2025-04-25T12:15:01.1042048-04:00
1023,2025-04-25T12:15:01.1052416-04:00
